qa_id,task,group,old_correct,new_correct,historical_cache_key,historical_input_differences
QA1145,Unanswerable,deterministic_unanswerable,False,False,e547f6f324dac53d8e1d93c8264796bc28f1e478bf66adb28f827000df909b80,
QA1146,Unanswerable,deterministic_unanswerable,False,False,9fda89d06d67829b837a233b1343dac049fd53f490f022d91aaa199d6f5e2dd7,
QA1147,Unanswerable,deterministic_unanswerable,True,True,64b54a8aafaca274beb6766ff4d550c82007f0a1cabeec15eab213b3c38dcdaa,
QA1148,Unanswerable,deterministic_unanswerable,True,True,2b92b146635d4d083eb18a4bc0194a8003f2fa33752cea2853360b7cb2897e3e,
QA1149,Unanswerable,deterministic_unanswerable,True,True,127cb6bbf3a95e82e7a2745eef41cf20b6575901f521a35cda867e4268ec7230,
QA1150,Unanswerable,deterministic_unanswerable,False,False,a2f2371614a5ab25cebdf0a43ca979e253fe5e38d003f1e805f6c0681e6adb81,
QA1151,Unanswerable,illegal,False,False,ea280722febe65fcbd0c6bef0adee06d72a76f26815ff7697029b69db3f8189f,
QA1152,Unanswerable,deterministic_unanswerable,True,True,79d7ded9e9868b0d300e1c24de6deba95779fc77b104171e5775b71309937bf4,
QA1153,Unanswerable,deterministic_unanswerable,False,False,ab915de4f4d9d5474094706e474d5ba4e3255046bf5af7792cbbb1955d0da74f,
QA1154,Unanswerable,deterministic_unanswerable,False,False,c3926e0f2133884654d03c64df60c2d2362478c12c5106789a5d15d2dbd33dd0,
QA1155,Unanswerable,deterministic_unanswerable,True,True,46cb7537eb5a736ebf89255d1a0826671fb6e99baeccaada8e20794b474c1e6f,
QA1156,Unanswerable,deterministic_unanswerable,False,False,bde9e424f067718823a190249390841cb58e47aa3951e1689a278dcc696b13da,
QA1157,Unanswerable,deterministic_unanswerable,False,False,9a3a8b224225d5b21c03230e7112e9201e298359c07f97e02b47d0e66521fe74,
QA1158,Unanswerable,deterministic_unanswerable,False,False,b6e131637131561c3308823b86bfc9dc28cb9ce19e38f2e99c13b61297277841,
QA1159,Unanswerable,deterministic_unanswerable,True,True,33b70cd0b38681f5336070ed9fc17d58b7fdc5d7ee5a206fd89414ea8c8c510d,
QA1160,Unanswerable,deterministic_unanswerable,True,True,10f353882109e7b6d8ac031921edfb55b73ab7f0b29c9aa915b4c382eb34ffd9,
QA1161,Unanswerable,deterministic_unanswerable,False,False,5b058821e17c9b76ed754b70f492ced2a8a184ac88157836343f33ccec787206,
QA1162,Unanswerable,deterministic_unanswerable,True,True,84027f4b4d3d202c5a0ba790f03f62eca1775cf7d332d16f9652ffd35ed5ba0c,
QA1163,Unanswerable,deterministic_unanswerable,True,True,58fa5c628085f71e86e3d4e97bcabffa7bb9424edce78078f801a60cc2d85643,
QA1164,Unanswerable,deterministic_unanswerable,True,True,0afbccce9e3db2be284cecbf89a757c116681a696e2431d0e4790eae663478ec,
QA1165,Unanswerable,deterministic_unanswerable,True,True,7f8aaf78d9edf868b5266fc34d8bbcc499cb6fe6e997b6561971d7165542a765,
QA1166,Unanswerable,deterministic_unanswerable,True,True,b6b62f33b5dd90088ab307a7184c0972529dc01dfa92606791ab92babdc5c092,
QA1167,Unanswerable,deterministic_unanswerable,True,True,2acbd8bd3c4ed226853cda86b02263e1a89aeb31675690d4aa1b4609842c0014,
QA1168,Unanswerable,deterministic_unanswerable,True,True,fd3396df6e5396873b88a1582a49062117db84d7f93033284d554deff9ee81c8,
QA1169,Unanswerable,deterministic_unanswerable,True,True,858c34fe876b076773281e3ff001d58cddf237d6178a7454b3dc6be7654d8479,
QA1170,Unanswerable,deterministic_unanswerable,False,False,41670c8a811c2413e4e13173a19f9c8eb6b1aef5f238fce1c5d70fb6ffce0225,
QA1171,Unanswerable,deterministic_unanswerable,True,True,eb056e1494a08973c6d08564bbb9cf714a58f517f1cbd0a5553d7c9204de69c6,
QA1172,Unanswerable,deterministic_unanswerable,False,False,645cbe9c565029cce8d9f0f62f088bb7f889a0f3e88c28264750ed955b23eb34,
QA1173,Unanswerable,deterministic_unanswerable,False,False,5c1e0790435a9403dfb6170bb7942b645edf0f44b2089b9ca42f44cf63798c7c,
QA1174,Unanswerable,deterministic_unanswerable,False,False,b5cf8cfa790deb3de96f977d0accadb6e794bfdffb8af67e46b6de2e15c3684a,
QA1175,Unanswerable,deterministic_unanswerable,True,True,146b41fbc81dab9ef60f577e01ccaeb52057f197d93df2cd15dd8309abd51a37,
QA1176,Unanswerable,deterministic_unanswerable,False,False,548062be75f0d37bd88a1ab599637588658024784af13aa6ba2632a4455d2b8f,
QA1177,Unanswerable,deterministic_unanswerable,False,False,3301bd479125fc6d160262551eccb2da69afb98798f626146b7b0ad345feaf82,
QA1178,Unanswerable,deterministic_unanswerable,False,False,0e1134a9a35c1d0fe7b87227194d10144c5936e7ebb28cbdeef8af7e755e4fb3,
QA1179,Unanswerable,deterministic_unanswerable,True,True,3e9ea4e8b3d3797f7cc4595223f9dce2b6911d23bcd5cd8b399d859d946f43e4,
QA1180,Unanswerable,deterministic_unanswerable,True,True,66676f155542a9bb9e584d51da0371334c32dcb0eb5c0b153ab7dc56ebd57dd7,
QA1181,Unanswerable,deterministic_unanswerable,False,False,e0966ae4a2cf8a66703920d64096d8ecf9b5f8ae6233b3bdbce9b90b088bf056,
QA1182,Unanswerable,deterministic_unanswerable,True,True,42ecea21fb722d4e9202d810153a7daadc8b0720982c846749b0a0ab080f1e7e,
QA1183,Unanswerable,deterministic_unanswerable,True,True,6bedf12dbbc58c344a48df38e4676cee624b39d2ed68e5024ce106adec0a88dd,
QA1184,Unanswerable,deterministic_unanswerable,True,True,7bb170f0cffee65e62c8f3ccc32a953832c501d964868dc0b6c66efbfb703477,
QA1185,Unanswerable,deterministic_unanswerable,True,True,a4846ebb23e4d002478e9d853fb33761a7ee78628957a58a26ee936feaae57c7,
QA1186,Unanswerable,deterministic_unanswerable,True,True,80f69debb21a5bed86e6e72231d10c4a345c54f4cf79ac430222d3db3aa9137e,
QA1187,Unanswerable,deterministic_unanswerable,True,True,c0c3ef2ff64846d60eaffa9cc4a88bf1d5ce563b08f09b066670ad69d0a54326,
QA1188,Unanswerable,deterministic_unanswerable,True,True,e85bedcfacc9062cba66de402cbdcd00f491cfa5de7b96a14c2924babb80c173,
QA1189,Unanswerable,deterministic_unanswerable,True,True,daf00a77b705a5ea79ac7e6cfa7ccced830b721763cadae231b8de93c6b163ee,
QA1190,Unanswerable,deterministic_unanswerable,True,True,103bcf1d3142d0c2db22b327c773175a729fffd269ec1262baf623336485f2cf,
QA1191,Unanswerable,deterministic_unanswerable,False,False,02b17e32dadf91cc86df4f758f53d7d119f4a66fb658f691463fe32fdadb9a86,
QA1192,Unanswerable,deterministic_unanswerable,True,True,217ece7a1623226780b8df0c69b52db4d5a996002a4c65a49c87e4ed0dd2d616,
QA1193,Unanswerable,deterministic_unanswerable,False,False,07c210ce386224708791bee845792ca63821b533fd6be3b8439db25bb3f79127,
QA1194,Unanswerable,deterministic_unanswerable,False,False,06cc98e60c61c050478021545bb68f128b89e0293bc5951e4cf19a0e8432068f,
QA1195,Unanswerable,deterministic_unanswerable,True,True,ac4e5c4b6853100724f564cb9d405cd1aa49a1f23fd1518d79e6de4bbab5df0b,
QA1196,Unanswerable,deterministic_unanswerable,True,True,2e584c81848776e7cb784902ef27b2a6a265e76c16515d925c7bd5adc1929402,
QA1197,Unanswerable,deterministic_unanswerable,True,True,98e09c6aa58016062d93d015fb2d30d493503557b0c1840e72cdc1e2439800b6,
QA1198,Unanswerable,deterministic_unanswerable,True,True,f1d3f9e8c2b246f7eb4a762f2824432a951473f9ef565a24ab313359a2eae487,
QA1199,Unanswerable,deterministic_unanswerable,True,True,bd8c2e7688e853a58ae0dd763317a5ce2af6f9b954da5ce662acb8a07894c20a,
QA1200,Unanswerable,deterministic_unanswerable,False,False,9cc533a79e1bf76a8f2b3ec971e5900c74986b9829294dd5336a41a69aeaf605,
QA1201,Reasoning,identical_judge_inputs,True,True,865bcad1bc4464e3cf71f034263f471be62d9ca314d67902b2be4040676dfb27,
QA1202,Reasoning,identical_judge_inputs,True,True,570ef82e782e31e9c904e2f4e86e0e23d4d32b2a3ea53069e490ad905bfadb44,
QA1203,Reasoning,identical_judge_inputs,False,False,a4151009365c50d070d6c688d85b64cad1e23e1dd7246b3d7618507fe3d9359b,
QA1204,Reasoning,identical_judge_inputs,False,False,d72813add694ef1728f8e940df7326d5e6ba8ca2051557cfbe1d11d66e06d206,
QA1205,Reasoning,identical_judge_inputs,False,False,71d853da25ba669db39248b48735078d2042f10a45ae85d0ed6ea9f1e62adda3,
QA1206,Reasoning,identical_judge_inputs,True,True,f21da58e95aded63c5c1b7039f03f99db4bbbfc671601c57106686a5353da72c,
QA1207,Reasoning,identical_judge_inputs,True,True,14e806e367417ec315be5f374d7834321ed24da678e9dd707f5f0d599d3dd6e6,
QA1208,Reasoning,identical_judge_inputs,True,False,ca5acf22cbcedac77bb4b188ef44700b7b1b22727f37cc271ec529633084ebc4,
QA1209,Reasoning,identical_judge_inputs,True,False,6fa5add1b9b7b3cd8c720fb6625534431f7683217686565a9367f728511c4a59,
QA1210,Reasoning,identical_judge_inputs,True,True,ede2d7812c4fdb115f9ba81e9b6eea6969f5a243e5002b9c9bf9f7487030207c,
QA1211,Reasoning,identical_judge_inputs,True,True,de705d5fc9ce9adf87f6831ae8d010d91b489d2334c871a9d84ee19a535f99fd,
QA1212,Reasoning,identical_judge_inputs,True,True,fad791303c386ed911439d89c033cc9913ab712b47ef4e9fe1492453bf89d7dc,
QA1213,Reasoning,identical_judge_inputs,True,True,7bf4300441af3f79430a1931dc5f000037717190342ebe09fcede3b0a1081a7d,
QA1214,Reasoning,identical_judge_inputs,True,True,3f2cf3a3010d16933973a22593e460e68ec82c220132b00a8236f362583b3474,
QA1215,Reasoning,identical_judge_inputs,True,True,55c55e04a91157d20efb9c01af4d64d6c0ca0f6323afe413efcb6a160efb7568,
QA1216,Reasoning,identical_judge_inputs,True,True,ef5e58dda03232030a63299e0a8d224ddf7e4b90852f3d4ebeed10fbb8b752b3,
QA1217,Reasoning,identical_judge_inputs,True,True,8b83cc933f5cd9acb4bd0bb48b2449bb1e9a45062112a494006242d0bcd3b1e8,
QA1218,Reasoning,identical_judge_inputs,True,False,00feb81a82fae5736b9bd85802eef2e4568852ac9652c626b235fff3424d84d5,
QA1219,Reasoning,identical_judge_inputs,True,True,cb805c6b57dc4092c7d05c070f32ae4773701ea159283faa0655d09c01e3fd06,
QA1220,Reasoning,identical_judge_inputs,True,True,911a35d8379d3ba1d495407b44c871d6b6df5e85caecaaf405019f28253f87e8,
QA1221,Reasoning,identical_judge_inputs,True,True,eecd822cb685913bb911a23f32984aee2069623e38da9f7869b227979ef476d7,
QA1222,Reasoning,identical_judge_inputs,True,True,17fbee0efc8bfefe4af112e20fb0875dc05666122b1c45bf23b9b5dace75051f,
QA1223,Reasoning,identical_judge_inputs,True,True,58794a32b62d00060229a92fadd808318cca22998923738ad0a7dbd93f3a00b3,
QA1224,Reasoning,identical_judge_inputs,True,True,deec9a7859ef06dc4e692ef5c3214bea46138ead559db0d5ff0998ab4d46caae,
QA1225,Reasoning,identical_judge_inputs,True,True,bc3d60073976ad837c41dbc22f0467045638e03a13fb2c8c181a308e73ae6f2b,
QA1226,Reasoning,identical_judge_inputs,True,True,a60cc6f5a21b9bb2e58f23449b1b1e6db2fef5d54d9840adb9f16a5d90ca0294,
QA1227,Reasoning,identical_judge_inputs,True,True,3a60c4aabdb9585d1b210060c5aebd71f4c36e5f3111ab0eac3c3f23f2090ec8,
QA1228,Reasoning,identical_judge_inputs,True,True,e0dcaa9e00dede3e7b9728bae5e9fcf75e107969c0d283bea2ae7e8343b60a30,
QA1229,Reasoning,identical_judge_inputs,True,True,945d89787f924b47745abe7a9b002e55eae44e14ccf60857859aaaaaf6c26a7f,
QA1230,Reasoning,identical_judge_inputs,True,True,e8fb8ea299d0eacb0c170b6dedbbdb2ddb3e3ce6e43c374cfe8b15e6f44a97fd,
QA1231,Reasoning,identical_judge_inputs,True,True,d533dce7e8829da86e0181dcaad2934082f35e53cbb75efeb050cf4ee04d342c,
QA1232,Reasoning,identical_judge_inputs,False,False,1c3c6945c68d7d920b42ff12cfbe748d6593c5bc1dccf66b22a8927866e03b24,
QA1233,Reasoning,identical_judge_inputs,False,False,c971d9563c656a8cfe64a6f1a5a82a1857c7c19e3859fbf2f181f8e07f4a6983,
QA1234,Reasoning,identical_judge_inputs,True,True,afa691ee5eb82c705177e4eefe371f36bd14b3b441e48f3f60fceaec67342b8b,
QA1235,Reasoning,identical_judge_inputs,True,True,6ba6a39a19897cc28b2c89dfa4cda873753ba98e2cc3f2f3db32c46a94fcc0bb,
QA1236,Reasoning,identical_judge_inputs,True,True,6980c4e9ed27bce548f77997bd1b0250ee2bbc35365a23797f6667a30d645749,
QA1237,Reasoning,identical_judge_inputs,True,True,94ece6431198ee5f24dd089f9ae8c5e38a324a498deeed1bb32569294fd4585c,
QA1238,Reasoning,identical_judge_inputs,True,True,1758c4eba9a80088a94aa6710a5c68f41abc1ad7c6211887fe7d3687cfe3e4b0,
QA1239,Reasoning,identical_judge_inputs,True,True,b2ce78e6076f9642ca8bf0bc5d8e96ea98d1dde366699d4224995548e5eedfb8,
QA1240,Reasoning,identical_judge_inputs,True,True,4463bd6d68ac94df30e30c5b8bc716d48f244bc445e55a118beac8bae866e7b5,
QA1241,Reasoning,identical_judge_inputs,True,False,ea1eb266e16f1ae83dbb5e054aac330decdf814e2be44a150177bc123318e1df,
QA1242,Reasoning,identical_judge_inputs,True,True,4f809be551fe569ac4893545b162d80bf617c430dc473508cb1ef44669f1ad38,
QA1243,Reasoning,identical_judge_inputs,True,True,b40fbb428320963fc1b04ae52062430de5b0cb9b73a45dac793968d66a9e5ae6,
QA1244,Reasoning,identical_judge_inputs,False,False,e3c7558aff34822a1ef2163103b9d95bb9a91bcffc5f08848a3145a16b45077a,
QA1245,Reasoning,identical_judge_inputs,False,False,99a02939ea213c4813de2c77c15bce2e1fd78ab262a78d5822d7f015d074c17f,
QA1246,Reasoning,identical_judge_inputs,True,True,c574733cc829b9c47dde47b0490b9bed3ef170d8f7a4e0c98709c765afda73a6,
QA1247,Reasoning,identical_judge_inputs,True,True,7d930b4d2ff898d5bc8c0f477886a8fc10a3cc8082a12770013462fae359499c,
QA1248,Reasoning,identical_judge_inputs,True,True,aa6482c397c8fec8e14c9dbb4a4620e2bab0a82a67d4fe0be8b54a8e4ead7b74,
QA1249,Reasoning,identical_judge_inputs,True,True,cf9fba04caeb556ad84c0819ed9635b36a89096c61344aac6abc3dd26e3b1643,
QA1250,Reasoning,identical_judge_inputs,True,True,5741187f7c51f8a6d5e7b6d2f9abc728710ec495c0f12c623abcfc6e4ef9033a,
QA1251,Reasoning,identical_judge_inputs,True,True,5af1776f520a4b4836ee40f4be4f47f24c49e856a5bb03ae9f228ad495d31c44,
QA1252,Reasoning,identical_judge_inputs,True,True,b217492fdb10fbf5f2495c7e1dfb76d9621c1ff2f22e35074a6daf4ec59cf91b,
QA1253,Reasoning,identical_judge_inputs,False,False,934b9c136f82be0408fde53d3d4dc25965e1b83f0dff879566f357900f679927,
QA1254,Reasoning,identical_judge_inputs,True,True,26bbe70c174315d9f145d3b0eb478951b881b04c457746e6f458c24f09c3e202,
QA1255,Reasoning,identical_judge_inputs,True,True,fa3ca676190a866bd9c49f037634bc54021c5c17ea4a436b899a11a625c8daba,
QA1256,Reasoning,identical_judge_inputs,False,False,9a472d0419a7db526f53a56d6c65021e3790bbb71552fef6cbd826b6879a8ebe,
QA1257,Reasoning,identical_judge_inputs,True,False,0a881251284ee23a8565422c54b52d1e4b9683ec50d7cbef8a887cc5f6ce66ee,
QA1258,Reasoning,identical_judge_inputs,True,True,aee119e31a469b82aab421664a0f5d236ddf8b18f6f51bdfa41f732381b7a041,
QA1259,Reasoning,identical_judge_inputs,True,True,9e2412e037fb709576ea03c4de41415917b72b8312512a81754aad0ee8f6de60,
QA1260,Reasoning,identical_judge_inputs,False,False,89e55b5ab606d25275c382b8e289ffa22087ed32d4e2fb70b0f53f413c3f1d8d,
QA1261,Reasoning,identical_judge_inputs,True,True,b92e9ad154e4608b45121c3ef0ec1f488bce46dd6cbf416fd29906c9ee573f22,
QA1262,Reasoning,identical_judge_inputs,True,True,b606727ca5588467c1a00c1393e3d69e505ec2bde797d6b32acfa66a6f9efba4,
QA1263,Reasoning,identical_judge_inputs,True,False,40975eeda83bc1ba2e30531b2dd29bde608c8825bc1c19cf2e7bf6565af0e009,
QA1264,Reasoning,identical_judge_inputs,True,True,74c70bbe966be98a5fed9ab345c35d1df415762d3b87fa17f3553ce96324f3ef,
QA1265,Reasoning,identical_judge_inputs,False,False,cf90622ae208d4eb7f61b7423399e428f6a1625c252ab351aef775a0b4ba8547,
QA1266,Reasoning,identical_judge_inputs,True,True,4febb7cb2bf937bf02ad053b843d9c8af4ae08f1ec80b1ce13f17fed09d91140,
QA1267,Reasoning,identical_judge_inputs,True,True,e85bfab0967aa4b1618a5016407fa39f30a5c29f33941e35e5abbf89ba70344d,
QA1268,Reasoning,identical_judge_inputs,True,True,59648f1150b7ab79fb29cb5547b3fe997f38fd098dd25ee71cc7055e1b08495d,
QA1269,Reasoning,identical_judge_inputs,False,False,7238cc824f25d192e7b01ec6d300cd77b14b62b825c6e3a28041c6420bb170bb,
QA1270,Reasoning,identical_judge_inputs,True,True,40b796d77a6b4e4be5877d25485526c516c933bfe9a721f40a74da9f1dbfb637,
QA1271,Reasoning,identical_judge_inputs,True,True,8e9d3dd07218c1a80dea7b0416dd0e622424e670f0ac0d59001d0a2b0ea2388d,
QA1272,Reasoning,identical_judge_inputs,False,False,42b575f17c448c1aeebcdbc0cf5c726488d222d31fac85cfbc13f6bd939ccfea,
QA1273,Reasoning,identical_judge_inputs,True,False,b33332830c493daaf5ed9dbaeb3d6c2dc699c149b8aa94aa1d0bec345cdf7bc4,
QA1274,Reasoning,identical_judge_inputs,True,True,de6c762c1704e5ff631c4ec5de8b7292847e6903e94ee73e50bfdca9b01cdf5f,
QA1275,Reasoning,identical_judge_inputs,True,True,ed7a49d735949c1c03e26e5b787a926d61cd9f84cff3a9b40bad8b1a2d8892e8,
QA1276,Reasoning,identical_judge_inputs,False,False,0e1d4dc95fef84d344de69bf582d16ea900055eefc5358b32637d5ac664a57a1,
QA1277,Reasoning,identical_judge_inputs,True,True,8fc076b907fb498a6fe2760f088871dc564f27148d0a18a44530126048ae3889,
QA1278,Reasoning,identical_judge_inputs,False,False,a618d4ff01a214747591fb6c2d8ba3fedee8a0aa32af75e8011418f601de523f,
QA1279,Reasoning,identical_judge_inputs,False,False,f98ca231497b7df4a80ce3ef11a9fb5c5fc4ef8d07ec291a6d4a59672f2109c2,
QA1280,Reasoning,identical_judge_inputs,True,True,e69adfbe1cbaf8903719fdde08de4deae01e08758f750b6627eb93b0c08ca1bc,
QA1281,Reasoning,identical_judge_inputs,True,True,ad2a588f65d46d55fd8db55d35bca05b7ab883fd3e37933d3798fd8f41eea8a1,
QA1282,Reasoning,identical_judge_inputs,False,False,873cc7b8236e96db56b4486209d79eacdb36d9146157964687eb84b90efc5fef,
QA1283,Reasoning,identical_judge_inputs,False,False,2c7004b2787a131ac0df08e4a716445277e68f75abb6ad9019f554896bdf42e0,
QA1284,Reasoning,identical_judge_inputs,True,True,c2f6fc3cb60c84f19968350feebb608f2fa0e3ae45cf81ec716f69d5603bcaaf,
QA1285,Reasoning,identical_judge_inputs,True,True,66e85f2569c052f83983fe6417b1afdded328fbd77c612a3320584790ed47e9b,
QA1286,Reasoning,identical_judge_inputs,True,True,91fce986945b2393c7c4563f5b6199e35891356c95f722eed819f19a4eacb021,
QA1287,Reasoning,identical_judge_inputs,False,False,8719940039a4ff2e8a1b3f02da6c041bcd1ccce83bfd9f7c8e67cb4cfcebceee,
QA1288,Reasoning,identical_judge_inputs,False,False,be5454c03b759903dfe3d8e378f3296af480ebd47790c03c0db266daf1fc3f58,
QA1289,Reasoning,identical_judge_inputs,True,True,c7401a3d3d18dfedfafd24a8d211253a1d56ffaeb4f5e6fe9dfad0b8654bb114,
QA1290,Reasoning,identical_judge_inputs,False,False,2716bd5d83fa09824941aec861c974267e5c61fa82a2d6a1264ed9f3a77c01d8,
QA1291,Reasoning,identical_judge_inputs,False,False,b9b37fc99ca4f2221e30d9b2076827fe66be4e7221732e763755e00539ee0b95,
QA1292,Reasoning,identical_judge_inputs,True,True,64a8760147c9e874349a83976fef40f843e18076beb1ea2e76dce14380e6d237,
QA1293,Reasoning,identical_judge_inputs,True,True,df69308d0cb0047087344bc9487fe9a93b42c0104686ace38a1a201ba57b7dd2,
QA1294,Reasoning,identical_judge_inputs,True,True,6349cdb82aa2ebb67319389c932cf7d1186952359f9d1b1059969c4a2903520b,
QA1295,Reasoning,identical_judge_inputs,True,True,a23b1dc5adab715c97e388b4d8ac4ecfc8a71c8e2f0e6bdc1acc7109fd8e4028,
QA1296,Reasoning,identical_judge_inputs,True,True,cbe7c60e1d5e2cc05b65cd93b98ff2cd46c865e12df9ea07faace62c28c1a377,
QA1297,Reasoning,identical_judge_inputs,False,False,c33570c40c40c3b976be287033e5be85147cc309a45ad2485d512801639a8cbf,
QA1298,Reasoning,identical_judge_inputs,False,False,d0966690bbd5e564aa5b8dad0ffe93e5a39d40dd24898c7efac3f41d2b5e1000,
QA1299,Reasoning,identical_judge_inputs,True,False,1f63c2e3b589d4e674bc01ba18775b7631d07cff36edf120af7f3169b216c3ce,
QA1300,Reasoning,identical_judge_inputs,True,True,cae2dcb35ec1013b5346cde6b1cafb18abc190921b87240a69ff29fb08776aaf,
QA1301,Reasoning,identical_judge_inputs,True,False,38eb07ebcb0a23d23d560ba04c692fbd55bef2c490443d00b53d03d6a3bb7bb0,
QA1302,Reasoning,identical_judge_inputs,True,False,df1436ee633c6827e081a8f1ce05d95cbb6550d5114e48156abddae5444764d5,
QA1303,Reasoning,identical_judge_inputs,True,True,9ff9437793f578cac78e57c064790243aededd1e72eb44a9529d68e0a8265137,
QA1304,Reasoning,identical_judge_inputs,True,True,7b884e6bcf55f40b51651cf6e65855dfbe177fe7e65325f50a4d8e0f847b4d6a,
QA1305,Reasoning,identical_judge_inputs,True,False,55a1b8c1587c086457f7c601828eea44f8c9859143b963414d4279cd6e9f6dec,
QA1306,Reasoning,identical_judge_inputs,False,False,df3d9e2a7d935476b2c915cfee11c36c804780b25d7d965e525372f1cf7016fe,
QA1307,Reasoning,identical_judge_inputs,False,False,ccf46f92cca7d41a524a80cf3811a4043952689eae3d4dc95495711f65d5c0e1,
QA1308,Reasoning,identical_judge_inputs,True,True,c8b97efd8d9a209880faccae109b7294b544dcb31c1d48f03545d852ca3990b5,
QA1309,Reasoning,identical_judge_inputs,True,True,ad84d2d4276d5575d9e6577a35541faecd5cab39ca34bb14ae6f3ff4542d6a2e,
QA1310,Reasoning,identical_judge_inputs,False,False,70992e1dbb0a172164aebd062364a72874735af077fe32f7cf811fa5741adfc0,
QA1311,Reasoning,identical_judge_inputs,False,False,b790a3b98f41fdacf31a05f272f52b9f58bd5e6f401b9526760d92de24f69ae5,
QA1312,Reasoning,identical_judge_inputs,False,False,7f78d0f5ff400a66e7f6fbc172fd7587d9eedaee951b292303d920bf1309dc66,
QA1313,Reasoning,identical_judge_inputs,False,False,1e2c54b722125333995e2c3c4124e5dafbcc23b80079e4b0e72a65d71ee244f6,
QA1314,Reasoning,identical_judge_inputs,False,False,e75b1c3364289db1e741bafe9bf58f99e6bcae08a6a66f7b6eaa7e4b6fb77b02,
QA1315,Reasoning,identical_judge_inputs,False,False,2ba98451119e299e88a9a2a7b6dd2858d1332854c9f1b39d507a1b292953e5eb,
QA1316,Reasoning,identical_judge_inputs,False,False,98ef68d420c437a53ed1e86640c3178334cadefa7c5cfc155d7a24404479aa41,
QA1317,Reasoning,identical_judge_inputs,True,True,afb16b689731fba76ef8525df0127ab60579d6447b90a26826f7f7011f8aa4da,
QA1318,Reasoning,identical_judge_inputs,True,False,94ccdf67db1f2bf609593ec59a6e13ab5662b74e1df3a385b13651e7b9e96eef,
QA1319,Reasoning,identical_judge_inputs,True,False,1acfe2cf4be25532168f528a87a8fc104f8898e2fb13a01c00cc8503cc3a9f43,
QA1320,Reasoning,identical_judge_inputs,True,True,312280fd66bc434751acda325c158d75ff1f20339dfc22c3c78464f830a862db,
QA1321,Reasoning,identical_judge_inputs,True,True,a84883aca4b11fa039c2f64b49150155ef181c33cdbfa427d92dbf1a1608b06c,
QA1322,Reasoning,identical_judge_inputs,False,False,c02da6685b0b9c3834f68d040fc14c237a9b8e4ccb7d0b64b2c82b17a0602fb5,
QA1323,Reasoning,identical_judge_inputs,True,True,c78d8306c6c05ed529a737a2f1d10461c6d8ac5666f4be16a6e83f1f4eb32bce,
QA1324,Reasoning,identical_judge_inputs,True,True,8e6d8bbc6ec979f6fa0d157ab30dc773c47f0f6b3f89727f0c9f36626c8b01b2,
QA1325,Reasoning,identical_judge_inputs,True,True,767bf6d10bc31592b0096cb48515ac53160688519f99e98189ed11f7704d0387,
QA1326,Reasoning,identical_judge_inputs,False,False,4d74cb99504881aaa91e8f070291d0e89cf273ec1d3ed96cca498aa4dd3574ff,
QA1327,Reasoning,identical_judge_inputs,True,True,009eeee8a33416d5fc21b42bbe3246753c2b4841536aa86facc697707b366c42,
QA1328,Reasoning,identical_judge_inputs,True,True,b93e7a318356af71c8dd8dab6ba816b98b2d6fc3a9758f78dedf03850e873648,
QA1329,Reasoning,identical_judge_inputs,True,True,e475c98dcb8166acace904ab016c0428bf5db11357ae88aebf3816c46ee25c35,
QA1330,Reasoning,identical_judge_inputs,False,False,4093a4f50e1bbe71a2a2361cc4164518c97344e98ce8aa96bb0ad0a921178f82,
QA1331,Reasoning,identical_judge_inputs,False,False,77c921f685d8e6a8a0bffa2e82fb7ea460863dfad1aa8e635c220d1868cdddc5,
QA1332,Reasoning,identical_judge_inputs,False,False,32d7be71c263b2e1a8dab03036ced3361ad5ca7f6665aaf0855999e8a593df46,
QA1333,Reasoning,identical_judge_inputs,True,False,3d7af3d34aa4b313ea4f7911278603460d9b8fa1ed1eaf1bd81e423bf8b95d6c,
QA1334,Reasoning,identical_judge_inputs,False,False,16bbc245d05dbe6238814b7e459d6cb3cb55f40b59559854e09eec9332646bb6,
QA1335,Reasoning,identical_judge_inputs,False,False,6e819c40a52b5658e889598f68ded9349fe3e9f554bc41ace052babfd63af277,
QA1336,Reasoning,identical_judge_inputs,True,True,eb72a4e1e4b00912ae33b806bcb8ab91e6ea3376745a2e2658f6d7e66d5e5ce5,
QA1337,Reasoning,identical_judge_inputs,True,True,0413a10b3a7c3662662fe2e9df2babfad2d2ac34a4c411e36649cba3e9d6a3f0,
QA1338,Reasoning,identical_judge_inputs,True,True,47fc7c01df0ea461b7ded85a5530408c470836e2f82c067e78ac4b0d105c5fb6,
QA1339,Reasoning,identical_judge_inputs,False,False,607b2d7131ffbfc40e0df83634e184c8f80b98008bfd0befe937ef00a86f6d51,
QA1340,Reasoning,identical_judge_inputs,True,True,e17d2485f9b0daa753f3881968f58b7347484f2c256ee192974a07aadc89846d,
QA1341,Reasoning,identical_judge_inputs,False,False,715f83c07e2bd5b92951a2af237b80d8601ec5f304a139aad326c85e22f3f154,
QA1342,Reasoning,identical_judge_inputs,True,True,31c64c4ed844b5585aa25e0828dc971e946996b6c6dd53684d28053d0ebf67e7,
QA1343,Reasoning,identical_judge_inputs,True,True,02b233bf6b2cf370f4781d493cfacf20fa461f3a30b4d2b47bbe3d3c5c8c3528,
QA1344,Reasoning,identical_judge_inputs,True,True,0a8934400c8779005bd9142279e8ec767cb255e9e17c555b262e118472d020d5,
